site_id,latitude,longitude,pop,priority_category,priority_weight
I_00288,16.292496339133564,107.34378587329297,991.4913039007785,residential,2.2
I_00289,16.37756861891739,107.85720025408433,3979.343793321775,normal,1.0
I_00290,16.294754626401282,107.34639863645711,946.4263449318939,residential,2.2
I_00291,16.248330299021823,107.30780667077067,73.23805764577092,normal,1.0
I_00292,16.30942741369935,107.99824172353978,3074.9638917111038,residential,2.2
I_00293,16.310035667066884,108.00063618135951,2302.663333204209,residential,2.2
I_00294,16.247722493041074,107.30916616467448,110.72003128391609,normal,1.0
I_00295,16.365378984546577,107.11724566717686,991.0486384668501,residential,2.2
I_00296,16.336190754167813,107.73207197077275,14.067696475697971,residential,3.7
I_00297,16.460604977349654,107.63811308225115,204.80574392266672,residential,4.7
I_00298,16.35989269385421,107.04742780558988,306.60055928435963,residential,2.2
I_00299,16.559086354017513,107.59919468698432,8349.273760209717,residential,2.2
I_00300,16.24850207447609,107.30946587479202,93.46301467849975,normal,1.0
I_00301,16.328098815149648,107.71045540307881,11.142302563377537,normal,1.0
I_00302,16.359117220015612,107.58418184822071,19.369780572221476,normal,1.0
I_00303,16.422155191071987,107.82444662984999,3018.736723871217,normal,1.0
I_00304,16.219861082456525,107.72061965447207,19.75884789950517,normal,1.0
I_00305,16.394163296092582,107.47797584768527,2089.1926934971957,normal,1.0
I_00306,16.60748957101712,107.37050681080301,265.2318259752206,residential,3.7
I_00307,16.359869888954503,107.0486878230028,319.7595067835033,residential,2.2
I_00308,16.35857639237348,107.58527981398089,14.946467229008562,normal,1.0
I_00309,16.26928256993484,107.97842819312129,3950.8835417884766,residential,2.2
I_00310,16.33941691717324,107.53944797699172,74.3175802104667,normal,1.0
I_00311,16.34206922227026,107.91920605254869,5549.645118754883,residential,3.7
I_00312,16.38209232506917,107.05406470582452,757.2092664057058,residential,2.2
I_00313,16.31162791670647,107.99990620060701,2413.3205111414386,residential,2.2
I_00314,16.338517539120414,107.63364061157507,184.19759471339628,normal,1.0
I_00315,16.37620786822376,107.85767845235095,4074.8081576823593,normal,1.0
I_00316,16.27359998128548,107.97745610147692,3780.625729296679,residential,2.2
I_00317,16.27115720627031,107.77629931410142,577.9433092431233,normal,1.0
I_00318,16.22269775857552,107.1902376376653,36.549226122349275,residential,2.2
I_00319,16.262099219641755,107.68228710382694,160.34423646195077,normal,1.0
I_00320,16.65518593862533,107.37581134765404,21688.261038699813,residential,2.2
I_00321,16.304233696794327,107.202955294284,50.79624291860305,residential,2.2
I_00322,16.250024802267507,107.69032240457545,195.3947947252921,normal,1.0
I_00323,16.36134638442045,107.76918575878491,131.1533051940347,normal,1.0
I_00324,16.242349526376994,107.24925310103896,17426.87873502797,residential,2.2
I_00325,16.347439733360932,107.68597565667626,9.762756833394132,normal,1.0
I_00326,16.34770932116905,107.68724043856594,14.350541984601493,normal,1.0
I_00327,16.367431038373667,107.11822962840066,819.779764825202,residential,2.2
I_00328,16.377802096697632,107.46040388678257,49.35927339662517,normal,1.0
I_00329,16.360175857182693,107.58445542488883,17.380483281379547,normal,1.0
I_00330,16.34909720432053,107.68442283122793,12.959709452780416,normal,1.0
I_00331,16.379163025909612,107.45817545992655,47.88981875608465,normal,1.0
I_00332,16.379754430359952,107.59197617121984,214.05438658932562,normal,1.0
I_00333,16.44428724391424,107.49658214443407,11.498912501722621,normal,1.0
I_00334,16.512113894912595,107.6422413511111,1001.9916938401816,residential,2.2
I_00335,16.38040026648893,107.5935025475832,112.97089351658988,normal,1.0
I_00336,16.347004151948035,107.68635386743505,15.038731560277077,normal,1.0
I_00337,16.108983369945058,107.65115741587772,235.58635980710207,normal,1.0
I_00338,16.27071060865586,107.97670293275826,3359.513715189331,residential,2.2
I_00339,16.3104568521782,107.99900504387236,3101.476028894672,residential,2.2
I_00340,16.535730000871432,107.30707509473667,16.792326750694063,residential,2.2
I_00341,16.377790574301986,107.85749469283172,2079.6568026839914,normal,1.0
I_00342,16.287913825888367,108.04988853474177,99.86253518382935,normal,1.0
I_00343,16.579298976115336,107.32729785992082,40.769054801101696,residential,2.2
I_00344,16.2308554498413,108.07886558750928,5658.303875764699,hospitals,6.0
I_00345,16.380595034679686,107.0553773833412,1019.6830332691801,residential,2.2
I_00346,16.327999268432556,107.17027037052321,1424.2469840183808,residential,2.2
I_00347,16.515291841780865,107.54074547630046,28139.45419410327,residential,2.2
I_00348,16.34868044474166,107.68705122433435,16.18975867033367,normal,1.0
I_00349,16.229176071120808,108.0805617489325,5661.042386677396,hospitals,6.0
I_00350,16.39978929258353,107.71682808316396,1790.442207193039,residential,2.2
I_00351,16.53425446906688,107.30789820076463,27.65407810702192,residential,2.2
I_00352,16.395340613299958,107.59301633371723,168.7352615321717,normal,1.0
I_00353,16.34988668326496,107.44386571553822,321.47312695482094,normal,1.0
I_00354,16.381470162141426,107.59294858406803,201.25437931621403,normal,1.0
I_00355,16.0851011568826,107.36376204262216,1184.4129504290706,residential,2.2
I_00356,16.459274292084327,107.63884247916954,283.31891748727526,residential,4.7
I_00357,16.639323996976778,107.50092791449252,16428.698211182313,residential,2.2
I_00358,16.311110601087506,107.71769740749288,26.916299918819984,normal,1.0
I_00359,16.39702253524211,107.7147491647827,1834.290680463223,residential,2.2
I_00360,16.223186824006188,107.19167459725043,24.693937651990794,residential,2.2
I_00361,16.3382869874426,107.53943678747315,76.72573788130605,normal,1.0
I_00362,16.417178933399544,107.50205288678904,66.25908905381138,normal,1.0
I_00363,16.511900148057595,107.64243295074867,1296.841397972963,residential,2.2
I_00364,16.336644098542433,107.63452763833261,169.40335604374977,normal,1.0
I_00365,16.339201397840935,107.53857520604397,77.8663009875785,normal,1.0
I_00366,16.37635898839944,107.4598484687988,75.40983842889413,normal,1.0
I_00367,16.398266460784157,107.71712838032917,1810.735865966834,residential,2.2
I_00368,16.140777094407888,107.75838504766573,172.93019764701953,residential,2.2
I_00369,16.1128721262681,107.39440498351532,781.5251806978154,residential,2.2
I_00370,16.608981547637597,107.37117906224525,266.7675914983857,residential,3.7
I_00371,16.32966720898883,107.41405582154985,105.80466429246802,residential,2.2
I_00372,16.328653674232367,107.41360798245806,93.12195865099768,residential,2.2
I_00373,16.350120456228993,107.44505177600298,297.88602694877056,normal,1.0
I_00374,16.561383424997928,107.59818478059535,7577.380535888386,residential,2.2
I_00375,16.606835922419172,107.37211260942968,296.36252322487144,residential,3.7
I_00376,16.580950768573395,107.32616843492129,59.710287672933,residential,2.2
I_00377,16.47123358136962,107.61313112853249,44124.4910276093,residential,7.2
I_00378,16.57841653921349,107.32674988403849,36.27410095910848,residential,2.2
I_00379,16.349912971781492,107.44436533969416,338.08094605088337,normal,1.0
I_00380,16.424739248495456,107.48405050145182,38.624563224685346,normal,1.0
I_00381,16.31290559205815,107.7176954039065,22.141341222717166,normal,1.0
I_00382,16.599979182075685,107.38605966044001,471.2041036821259,residential,3.7
I_00383,16.312244057340234,107.74572578772973,174.37813861506552,residential,3.7
