site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00265,I_00000,16.503703299999998,107.46255400000001,14643.819114685059,residential,4.7,0.0,4.597533924800774e-11,False
J_00266,I_00000,16.4368872,107.7845974,14578.986680030823,residential,4.7,0.0,0.0,False
J_00267,I_00000,16.537545199999993,107.68132839999998,14544.672888755798,residential,4.7,0.0,1.6588193216888674e-09,False
J_00268,I_00007,16.389944999999997,107.8263096,14398.781433105469,normal,1.0,0.0,1.4655684927429469e-10,False
J_00269,I_00000,16.5363663,107.69162399999999,14194.450392723083,residential,4.7,0.0,1.5556332372681993e-09,False
J_00270,I_00005,16.381123399999996,107.71724509999999,14176.558426856995,normal,1.0,0.0,1.7497709178346471e-09,False
J_00271,I_00000,16.5585956,107.4972691,14121.996170043945,residential,4.7,0.0,0.0,False
J_00272,I_00000,16.564245,107.593773,14028.531963348389,residential,4.7,0.0,0.0,False
J_00273,I_00007,16.411363499999997,107.82580549999999,14028.080551147461,normal,1.0,0.0,1.44048849452286e-09,False
J_00274,I_00005,16.3408486,107.7384822,13900.640643119812,normal,1.0,0.0,0.0,False
J_00275,I_00000,16.492780900000003,107.6550695,13665.007761001587,residential,4.7,0.0,1.920385791795629e-10,False
J_00276,I_00001,16.2750947,107.2191576,13599.477054595947,residential,5.2,0.0,0.0,False
J_00277,I_00000,16.493400799999996,107.65530689999999,13503.607296943665,residential,4.7,0.0,1.2939110944730925e-09,False
J_00278,I_00000,16.492937800000004,107.65530820000001,13478.800181388855,residential,4.7,0.0,1.9898498757421214e-10,False
J_00279,I_00000,16.4455308,107.77515470000002,13392.693263053894,residential,4.7,0.0,0.0,False
J_00280,I_00005,16.3757115,107.7410746,13048.019804000854,normal,1.0,0.0,0.0,False
J_00281,I_00005,16.3322105,107.75573689999999,12958.280512809753,normal,1.0,0.0,1.536759515349521e-09,False
J_00282,I_00000,16.584869799999996,107.5379375,12789.802933692932,residential,4.7,0.0,4.780688495878409e-11,False
J_00283,I_00000,16.4494288,107.77844039999998,12759.795673370361,residential,4.7,0.0,0.0,False
J_00284,I_00000,16.557180200000005,107.49437119999999,12724.693810462952,residential,4.7,0.0,5.411955927542309e-10,False
J_00285,I_00000,16.5615657,107.45506789999999,12692.624773979187,residential,4.7,0.0,0.0,False
J_00286,I_00000,16.525950500000004,107.6976258,12655.432104110718,residential,4.7,0.0,1.3382523843701802e-10,False
J_00287,I_00000,16.523035099999998,107.70144760000001,12531.753855705261,residential,4.7,0.0,1.8238730518501184e-09,False
