site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00103,I_00129,16.30681962375361,107.38568972103658,388.2982225418091,residential,2.2,0.0,122.72913463482851,False
J_00104,I_00314,16.380155048074425,107.67675752946211,333.08165740966797,normal,1.0,0.0,4.946184210695502,False
J_00105,I_00555,16.730113981967406,107.40000327369799,298.94663858413696,residential,2.2,0.0,0.6603391815758333,False
J_00106,I_00577,16.369866099155256,107.60485959798804,248.7669243812561,normal,1.0,0.0,5.950328583169232,False
J_00107,I_00584,16.113891588725753,107.66074099746874,237.57062935829163,normal,1.0,0.0,33.982014249793274,False
J_00108,I_00255,16.362255190888888,107.77612445102935,215.76353573799133,normal,1.0,0.0,6.942316588467815,False
J_00109,I_00643,16.309746863677077,107.75132688590685,194.53836178779602,industrial,2.5,0.0,112.8500290557469,False
J_00110,I_00447,16.32186391385828,107.73943123957228,193.46658754348755,industrial,2.5,0.0,11.237599639025733,False
J_00111,I_00441,16.372264871840603,107.6709710682885,170.7260594367981,normal,1.0,0.0,2.2599585905945982,False
J_00112,I_00065,16.329782686393113,107.41267661232116,138.98858428001404,residential,2.2,0.0,68.09720119829964,False
J_00113,I_00196,16.320008469677312,107.70521742737985,136.02676439285278,normal,1.0,0.0,13.721175863956482,False
J_00114,I_00393,16.74059460183718,107.3850389961322,107.34330296516418,residential,2.2,0.0,13.096242146574216,False
J_00115,I_00249,16.347584401325978,107.53061376748612,76.86388540267944,normal,1.0,0.0,3.206258059035391,False
J_00116,I_00450,16.510544056993798,107.49977339066342,74.77924823760986,residential,3.7,0.0,39.05441019411984,False
