site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00488,I_00216,16.64322455570288,107.31627942283428,1939.9181632995605,residential_clean,2.2,0.0,6.147187432565941,False
J_00489,I_00216,16.643313648085403,107.31628323981263,1939.9181632995605,residential_clean,2.2,0.0,8.036344803626845,False
J_00490,I_00216,16.64323099759982,107.31628838774311,1939.9181632995605,residential_clean,2.2,0.0,4.8997335953823935,False
J_00491,I_00216,16.643358479739252,107.31625168837687,1939.9181632995605,residential_clean,2.2,0.0,14.318729333952533,False
J_00492,I_00216,16.643327473132185,107.31641877203445,1939.9181632995605,residential_clean,2.2,0.0,13.439728794942715,False
J_00493,I_00216,16.64329172853047,107.31637097468908,1939.9181632995605,residential_clean,2.2,0.0,6.690021669586491,False
J_00494,I_00216,16.643338462852395,107.31626577577954,1939.9181632995605,residential_clean,2.2,0.0,11.513707040884286,False
J_00495,I_00216,16.643204647595184,107.31636402945261,1939.9181632995605,residential_clean,2.2,0.0,7.501419532942486,False
J_00496,I_00216,16.643382348656676,107.31649215108725,1939.9181632995605,residential_clean,2.2,0.0,23.801959408894543,False
J_00497,I_00216,16.643257856850788,107.31632250432646,1939.9181632995605,residential_clean,2.2,0.0,0.21816574659472945,False
J_00498,I_00216,16.643323642721334,107.31641365004465,1939.9181632995605,residential_clean,2.2,0.0,12.71642646966317,False
J_00499,I_00216,16.643272122022,107.31631246484703,1939.9181632995605,residential_clean,2.2,0.0,2.217183182963057,False
J_00500,I_00340,16.393539691058194,107.47498650822979,0.0,normal,1.0,0.0,1.6503125271228276,False
J_00501,I_00414,16.424367759553974,107.79517529982364,0.0,normal,1.0,0.0,0.7884874220308586,False
J_00502,I_00828,16.343396161209643,107.5243235471948,0.0,normal,1.0,0.0,0.2976908062983357,False
J_00503,I_00855,16.309304796681772,107.78974875097055,0.0,residential_clean,3.7,0.0,34.32891684050019,False
J_00504,I_00229,16.407020687760866,107.71045946868959,0.0,normal,1.0,0.0,13.098110524232238,False
J_00505,I_00254,16.257488543540234,107.97548775847996,0.0,residential_clean,2.2,0.0,0.21694047895626556,False
J_00506,I_00645,16.23238213385713,108.08685704291163,0.0,normal,1.0,0.0,5.2017408208620015,False
J_00507,I_00275,16.403681989218658,107.84270052175623,0.0,normal,1.0,0.0,7.314317121152187,False
J_00508,I_00142,16.121001356506007,107.63570886062449,0.0,residential_clean,2.2,0.0,4.846228818304156,False
J_00509,I_00850,16.244105976986994,107.93426816411281,0.0,hospitals_clean,6.0,0.0,24.577519888393706,False
J_00510,I_01136,16.38297454771336,107.79578698350825,0.0,normal,1.0,0.0,0.07960835574429705,False
J_00511,I_00963,16.368159697010217,107.86990163919427,0.0,normal,1.0,0.0,3.2260069245339116,False
J_00512,I_00229,16.406825498786535,107.6696142671029,0.0,normal,1.0,0.0,6.394666447226441,False
J_00513,I_00560,16.34221270907495,107.76992022266676,22.318123817443848,residential_clean,3.7,0.0,0.8821571602699096,False
J_00514,I_00461,16.40000841702504,107.626736333248,0.0,normal,1.0,0.0,3.4318617415356707,False
J_00515,I_00349,16.28217421412608,108.00401238476437,94.01128768920898,residential_clean,2.2,0.0,18.758682680091535,False
J_00516,I_01048,16.363036982162996,107.71073594554393,0.0,normal,1.0,0.0,1.0050188830944606,False
J_00517,I_00867,16.28695574817929,107.83507009083446,0.0,hospitals_clean,6.0,0.0,9.22529688357133,False
J_00518,I_01060,16.394625943147982,107.76480102080878,10.599897384643555,residential_clean,3.7,0.0,22.17466649898681,False
J_00519,I_00254,16.27089763586423,107.93928692799724,0.0,residential_clean,2.2,0.0,6.893399798579149,False
J_00520,I_00124,16.48475281946966,107.50349322899874,0.0,normal,1.0,0.0,4.586340250133044,False
J_00521,I_00573,16.422091159202473,107.76852972886043,0.0,normal,1.0,0.0,8.805932628460146,False
J_00522,I_00867,16.294258276119177,107.81080092485989,0.0,hospitals_clean,6.0,0.0,61.54880352747028,False
J_00523,I_00855,16.308054268026943,107.76573579964678,26.891926288604736,residential_clean,3.7,0.0,17.543058463419474,False
J_00524,I_00275,16.403890594151964,107.81905529966517,0.0,normal,1.0,0.0,5.19286880179483,False
J_00525,I_00083,16.216292140455735,108.07069533106485,29.28056812286377,normal,1.0,0.0,13.82503715819158,False
J_00526,I_00254,16.279291417901735,107.97607620898559,500.9542374610901,residential_clean,2.2,0.0,26.562634768543255,False
J_00527,I_01155,16.719306638416704,107.37085717458199,1402.3718280792236,residential_clean,2.2,0.0,43.89765270953965,False
J_00528,I_00275,16.386792961889974,107.8587417895824,0.0,normal,1.0,0.0,0.73710961863137,False
J_00529,I_00229,16.38761296807175,107.68567660756716,87.71555709838867,normal,1.0,0.0,41.522599052063256,False
J_00530,I_00414,16.404142919093434,107.79081084303172,0.0,normal,1.0,0.0,3.74851101936053,False
J_00531,I_00414,16.37220125749921,107.81686540287403,98.80155229568481,normal,1.0,0.0,21.122080364068815,False
J_00532,I_00635,16.417255332792156,107.59218082981896,0.0,command_centers_clean,12.7,0.0,1.5178357622437464,False
J_00533,I_00142,16.12483862371251,107.66188073600037,0.0,residential_clean,2.2,0.0,5.791592906511509,False
J_00534,I_01088,16.271424021326112,107.89322308895642,584.4767389297485,hospitals_clean,6.0,0.0,66.77288162758335,False
J_00535,I_01048,16.388381781931024,107.71302276004673,0.0,normal,1.0,0.0,13.672133001265315,False
J_00536,I_00275,16.372581402692127,107.84545936664351,98.80155229568481,normal,1.0,0.0,2.5411381636209103,False
J_00537,I_00729,16.513389421818456,107.53719489324993,663.5645208358765,command_centers_clean,12.7,0.0,1.2066538670073657,False
J_00538,I_01060,16.343960591839135,107.74128017438282,1128.798167705536,residential_clean,3.7,0.0,62.31109099820223,False
J_00539,I_01088,16.262021030396383,107.92273823687071,0.0,hospitals_clean,6.0,0.0,25.612923283861033,False
J_00540,I_00855,16.32261698507704,107.77696336012653,0.0,residential_clean,3.7,0.0,18.608896338748323,False
J_00541,I_00254,16.272108514114194,107.95810668514375,0.0,residential_clean,2.2,0.0,81.68974394560905,False
J_00542,I_00937,16.35653829873769,107.5368904084142,0.0,normal,1.0,0.0,2.0943228873872437,False
J_00543,I_00229,16.415337561135207,107.69433718921178,0.0,normal,1.0,0.0,28.299872923220132,False
J_00544,I_00963,16.350938191237542,107.87134247542842,0.0,normal,1.0,0.0,3.577330603353847,False
J_00545,I_00142,16.105497919035077,107.64354195002987,0.0,residential_clean,2.2,0.0,26.73112847762417,False
J_00546,I_00124,16.503643985235623,107.46256362412518,477.20249938964844,normal,1.0,0.0,0.8113885854904438,False
J_00547,I_00855,16.332130213429902,107.75591068560466,1138.333327293396,residential_clean,3.7,0.0,0.5820107924183758,False
J_00548,I_00477,16.651870034630285,107.34680375146687,509.65257120132446,residential_clean,2.2,0.0,393.9178304880871,False
J_00549,I_01048,16.39730082845232,107.7270679358229,0.0,normal,1.0,0.0,1.639059679673134,False
J_00550,I_01060,16.360390739158465,107.72812065334404,534.1291999816895,residential_clean,3.7,0.0,27.72095705345926,False
J_00551,I_00878,16.301434157279196,108.00361778595475,1055.6086988449097,residential_clean,2.2,0.0,53.51255185312895,False
J_00552,I_00124,16.480538923266085,107.48435210391948,135.45471906661987,normal,1.0,0.0,64.89271061468794,False
J_00553,I_00124,16.506537925001826,107.48641711355721,5.000737190246582,normal,1.0,0.0,6.890418879103511,False
J_00554,I_00778,16.494957522298005,107.38731788884385,1796.9203066825867,residential_clean,2.2,0.0,28.407757161511157,False
J_00555,I_00351,16.595691026378073,107.51136919179147,1485.3908958435059,residential_clean,2.2,0.0,202.4741903440546,False
J_00556,I_00878,16.290790788074155,108.0161494349318,0.0,residential_clean,2.2,0.0,33.04512648009204,False
J_00557,I_00471,16.24328452151292,108.07702036071478,0.0,normal,1.0,0.0,33.92079249951437,False
J_00558,I_00254,16.294188304922056,107.97402388718127,1842.3325996398926,residential_clean,2.2,0.0,83.53700286436765,False
J_00559,I_00142,16.14795206846965,107.6948876454234,1309.8477411270142,residential_clean,2.2,0.0,58.19613048690166,False
J_00560,I_00142,16.118964933748035,107.68735760107032,192.24080801010132,residential_clean,2.2,0.0,0.3343946963707775,False
J_00561,I_00124,16.501361931819986,107.505821058697,99.45084619522095,normal,1.0,0.0,11.808411172907308,False
J_00562,I_00657,16.21909524065036,108.05388109402948,182.93373203277588,normal,1.0,0.0,2.4675975040903753,False
J_00563,I_00254,16.27200757736885,107.99459927289178,66.1301383972168,residential_clean,2.2,0.0,56.66562546060437,False
J_00564,I_00167,16.27731620921938,107.92703004713073,8.450637817382812,normal,1.0,0.0,39.90621719019769,False
J_00565,I_01041,16.29357236715987,107.91656067883399,254.68438243865967,normal,1.0,0.0,2.8339433485154455,False
J_00566,I_00650,16.50156843526327,107.63006435642328,938.1784725189209,residential_clean,2.2,0.0,281.3142343780187,False
J_00567,I_00414,16.38533743831948,107.80899735792109,0.0,normal,1.0,0.0,62.80465514125192,False
J_00568,I_00275,16.40961794825058,107.83126675762942,0.0,normal,1.0,0.0,30.663920273307465,False
J_00569,I_00702,16.44099903042138,107.52280817221377,0.0,command_centers_clean,12.7,0.0,55.4168559487497,False
J_00570,I_00652,16.51926157485984,107.52608409804925,94.0632905960083,residential_clean,2.2,0.0,6.358953397544997,False
J_00571,I_00229,16.410837065826247,107.68153984822118,0.0,normal,1.0,0.0,22.948980131616022,False
J_00572,I_00379,16.380865599645965,107.56970381280507,0.0,normal,1.0,0.0,1.707225157166068,False
J_00573,I_00229,16.39422595507201,107.70223081529755,0.0,normal,1.0,0.0,5.729694717002395,False
J_00574,I_01048,16.377056994492833,107.70935298116785,0.0,normal,1.0,0.0,4.150186593415554,False
J_00575,I_00855,16.32431666033658,107.76401952956277,312.21546602249146,residential_clean,3.7,0.0,4.850711750378019,False
J_00576,I_00229,16.417515444798966,107.67064804160029,42.26198053359985,normal,1.0,0.0,4.526132891780133,False
J_00577,I_00414,16.412778057496524,107.77400777702455,0.0,normal,1.0,0.0,21.594985542631218,False
J_00578,I_00231,16.395758180427947,107.56950735119086,0.0,normal,1.0,0.0,4.592954431289324,False
J_00579,I_00275,16.396317477579192,107.82677605988926,0.0,normal,1.0,0.0,4.66530241478901,False
J_00580,I_00254,16.247232057393617,107.9447362087138,0.0,residential_clean,2.2,0.0,2.3634298745463007,False
J_00581,I_00702,16.42396112078112,107.57994572382833,0.0,command_centers_clean,12.7,0.0,37.44851987206726,False
J_00582,I_01060,16.3546196994962,107.73710135503141,707.5284290313721,residential_clean,3.7,0.0,12.326757763190944,False
J_00583,I_00275,16.390895055347894,107.8488261832226,0.0,normal,1.0,0.0,5.762685258481175,False
J_00584,I_00254,16.26910263276215,107.97774779404891,0.0,residential_clean,2.2,0.0,17.170215041481878,False
J_00585,I_00850,16.27013573475515,107.87541157250301,1007.2502880096436,hospitals_clean,6.0,0.0,16.1985859760602,False
J_00586,I_00855,16.333451195587394,107.77477736850885,0.0,residential_clean,3.7,0.0,5.679477445057907,False
J_00587,I_00414,16.395621814526784,107.7958192473754,0.0,normal,1.0,0.0,3.967779549179138,False
J_00588,I_00229,16.380256935839228,107.67662975673124,92.79354524612427,normal,1.0,0.0,23.44128271219423,False
J_00589,I_00409,16.33249804716253,107.74029420931362,1180.946415424347,residential_clean,3.7,0.0,57.31363527181644,False
J_00590,I_00573,16.428595119675418,107.78658670461638,0.0,normal,1.0,0.0,141.06266435700545,False
J_00591,I_00349,16.270996642755062,108.00409973051585,0.0,residential_clean,2.2,0.0,1.0275560241427877,False
J_00592,I_00963,16.364191057667483,107.84233602112405,98.80155229568481,normal,1.0,0.0,22.411734327684,False
J_00593,I_00855,16.32384614256169,107.78613666092447,0.0,residential_clean,3.7,0.0,1.0068240535128443,False
J_00594,I_00302,16.643452585003285,107.34952704267522,478.4592752456665,residential_clean,2.2,0.0,111.33553948953701,False
J_00595,I_00275,16.412190412008734,107.82182910473597,0.0,normal,1.0,0.0,4.229349393261232,False
J_00596,I_00855,16.30854720361727,107.78075218961654,0.0,residential_clean,3.7,0.0,23.310599717888216,False
J_00597,I_00340,16.402194275856118,107.47514337734555,0.0,normal,1.0,0.0,11.446753621156834,False
J_00598,I_00254,16.26729486671566,107.9654564254274,0.0,residential_clean,2.2,0.0,105.8881009267809,False
